Device_ID,Video_ID,Duration_Watched (minutes),Genre,Country,Age,Gender,Subscription_Status,Ratings,Languages,Device_Type,Location,Playback_Quality,Interaction_Events
814,82,81.55155858,4,124,47,0,1,4,4,0,2830,1,93
204,4,43.61878813,2,204,57,0,0,2,1,3,798,1,53
355,44,52.65097125,1,45,20,1,1,2,0,4,4742,1,31
553,64,6.038871481,2,143,33,1,0,3,4,2,5136,0,58
844,60,16.3823377,2,23,55,1,0,2,4,1,4547,1,94
533,5,54.87000375,0,133,57,1,0,3,1,4,4003,0,88
910,82,18.23165819,1,104,56,1,0,4,4,3,296,2,32
446,100,110.1257992,3,126,63,1,1,3,4,2,955,2,50
238,34,114.6276907,2,8,60,0,1,1,3,1,5078,1,76
127,24,77.15147024,5,152,23,1,1,2,4,0,5060,2,9
793,23,59.46220779,0,143,61,1,1,1,4,3,101,2,66
619,40,29.76289978,0,148,70,0,1,5,1,4,4293,2,12
632,24,0.362220333,2,193,42,0,0,1,2,4,4610,1,4
788,16,6.01270177,2,127,11,1,0,3,1,0,3668,1,92
615,89,30.40967112,5,111,39,1,1,2,3,4,3410,2,93
173,5,117.2065487,3,61,67,1,1,4,3,2,4682,0,79
217,32,28.90167268,2,222,14,1,0,4,1,2,4068,0,17
411,67,110.7820585,3,86,44,0,1,2,0,3,3780,2,65
133,94,54.77481843,4,41,24,1,1,1,1,3,4853,0,37
311,86,10.78998876,1,110,37,0,1,4,3,0,5036,0,19
552,66,103.0746147,2,53,70,1,0,4,4,0,4334,0,53
851,69,115.4654877,0,68,69,0,1,5,2,2,1034,2,93
199,95,24.51242991,2,12,17,1,0,5,3,1,3808,1,10
813,64,105.9850584,1,61,21,1,0,4,0,1,1721,2,41
608,39,15.84303156,3,33,40,0,1,4,3,0,2289,1,48
95,24,40.92915793,5,59,62,1,0,1,3,4,329,1,64
744,4,50.34985681,4,227,69,0,1,1,0,4,3205,1,55
915,73,71.09392432,5,172,50,1,1,4,1,2,865,1,26
392,14,95.90716025,2,52,52,1,0,1,2,4,1808,1,52
103,95,77.98678224,5,172,52,1,1,1,3,2,2604,0,52
859,95,105.4533053,0,27,14,1,1,1,1,1,490,1,52
683,73,115.6924724,2,189,35,1,1,4,1,4,1594,1,89
524,76,70.19007122,5,91,59,0,0,5,0,0,1462,1,26
971,85,79.24620092,0,68,63,1,0,3,4,2,2565,1,7
108,68,87.73669715,5,12,58,1,1,3,4,1,4113,1,92
376,21,76.04759309,2,85,18,1,0,1,3,3,5164,2,78
213,8,41.28919932,0,166,68,0,1,4,2,0,4959,1,46
911,71,43.66434802,1,210,42,0,1,5,4,3,4194,0,25
863,56,90.80283905,1,11,55,0,0,2,0,1,1809,1,8
219,38,45.90147838,5,88,26,1,0,2,0,4,3082,1,10
615,3,93.43245534,0,131,59,0,0,5,3,0,1838,0,82
847,26,6.532418568,2,139,59,1,1,1,0,2,3171,0,39
454,15,83.47570926,0,23,30,0,0,2,1,3,4285,2,79
821,36,20.92480999,5,8,33,1,1,5,0,1,2047,0,14
925,75,23.5646091,1,91,50,0,0,5,3,1,33,2,11
29,84,48.04070758,4,64,43,0,1,4,2,4,2756,2,85
672,78,41.69262364,5,120,22,1,0,4,3,0,4322,0,93
570,68,87.74084699,3,43,25,0,0,2,4,0,2465,0,21
891,30,117.0222047,2,146,60,0,0,3,4,1,1984,1,95
89,2,86.15174727,4,218,61,0,1,4,0,4,3955,1,92
30,63,23.39299064,5,175,37,1,0,3,4,0,737,2,70
414,98,85.57807918,5,29,30,0,0,5,3,4,4893,0,65
11,69,109.1905622,2,220,51,0,1,5,2,2,539,2,49
126,100,38.52171604,2,226,39,1,1,5,1,4,5044,0,83
793,20,64.23071772,4,45,42,1,1,5,3,0,1956,2,100
59,100,28.81817174,4,226,25,0,1,3,3,0,75,0,26
169,80,48.67018789,3,103,37,0,1,5,1,3,1412,2,4
816,90,16.94950986,1,182,44,0,0,3,4,0,875,2,94
98,44,80.95544264,0,8,28,1,1,5,1,0,1794,2,54
510,82,104.385867,1,177,31,0,0,3,0,2,577,1,11
65,40,74.22911135,0,175,51,0,1,1,3,3,4750,1,18
141,83,12.35332162,5,93,18,1,0,4,0,2,3151,1,80
736,22,44.05906884,0,34,46,0,0,1,3,1,275,2,13
920,83,73.61244624,0,62,35,0,0,1,0,4,4423,1,97
542,36,20.59858408,1,242,50,0,1,4,0,1,2050,1,35
79,65,80.29030956,4,12,25,0,1,5,2,0,348,1,59
87,21,81.33836466,0,125,62,1,0,5,2,3,114,2,19
504,15,20.97280782,1,81,53,0,0,3,2,4,3462,2,0
552,89,81.83661205,0,110,31,0,0,1,0,3,165,2,28
422,27,87.96128586,4,204,46,1,1,3,1,3,3747,1,39
811,57,24.98351426,0,78,16,0,0,5,2,2,3770,1,22
566,100,98.24130976,3,107,67,1,0,4,2,0,2457,0,9
217,47,71.84987748,4,186,33,1,1,2,4,1,2678,0,89
464,61,102.849534,4,126,20,0,1,5,1,1,4319,0,31
713,13,51.2625823,4,66,18,1,0,2,1,4,2802,0,17
129,53,69.00072929,3,101,36,0,1,1,4,4,3060,0,97
401,79,56.95998611,3,18,31,1,0,4,3,0,2386,1,45
232,68,101.7617466,4,134,51,1,0,2,4,3,1164,2,91
961,91,31.14549274,4,158,62,1,1,4,4,1,4876,2,84
413,13,34.36277143,1,216,37,1,1,1,0,3,14,2,87
402,81,115.6613652,4,152,40,0,0,1,1,0,4156,0,98
3,50,12.14152408,4,113,31,1,1,3,4,0,2441,1,76
316,57,96.77609639,1,153,52,0,1,3,3,1,4082,2,34
368,49,103.4332937,2,109,26,1,0,2,0,4,2771,2,64
801,48,4.551825784,4,133,68,1,1,2,2,4,711,2,48
986,78,8.848742138,3,149,33,1,1,4,1,4,3264,2,71
971,52,47.08429486,4,207,42,1,0,5,1,1,1133,1,40
283,2,85.400865,2,223,15,1,0,3,2,1,3065,0,71
426,14,67.96061783,2,11,57,0,0,2,1,2,3135,1,24
129,62,47.78333279,0,32,57,1,1,3,1,2,2704,0,33
975,68,42.43722734,0,91,40,0,1,5,0,4,4154,1,47
565,18,42.91952645,1,78,30,0,1,1,0,4,3134,0,99
37,60,106.9146999,4,178,47,1,0,1,0,1,1354,1,57
67,18,3.441773385,4,33,16,0,1,5,1,2,899,2,44
287,26,81.95788186,2,12,39,0,1,5,2,0,820,0,36
160,12,113.2522859,2,93,10,0,0,3,4,3,2391,0,85
840,100,114.0645572,1,112,12,1,1,3,3,1,2264,1,76
616,51,33.25054374,0,18,24,1,1,2,3,2,1321,0,42
827,34,118.8856054,5,99,50,0,0,5,1,0,611,2,4
961,47,14.06296607,1,22,23,0,1,1,2,1,835,1,60
354,63,26.61806716,2,219,63,0,1,3,1,4,4979,0,66
86,65,93.3816219,3,59,50,1,0,2,3,3,2501,1,97
563,90,66.24126856,4,47,15,0,0,2,0,2,1304,2,36
125,16,87.59506348,1,116,56,1,1,5,0,4,1994,1,25
441,34,67.68712581,1,124,36,1,0,4,4,1,2140,1,15
472,9,72.95656933,2,142,21,1,1,1,3,2,1815,0,63
97,58,3.797975912,2,160,18,1,1,5,4,4,2757,0,29
331,77,71.56990381,4,19,22,0,1,3,0,2,4665,2,32
163,6,93.50742486,4,237,17,1,0,5,0,2,2675,1,85
31,22,7.209013086,4,213,42,1,1,3,1,0,5129,2,40
658,8,45.8010949,0,175,12,0,0,4,3,4,3976,0,93
149,71,64.05708583,5,88,23,0,0,4,0,4,3542,0,24
566,57,115.3069623,4,126,20,0,0,2,3,1,3246,1,72
798,28,101.482123,1,162,48,0,1,2,2,3,121,0,23
821,48,34.20979501,5,129,10,0,1,5,3,1,2167,0,99
419,6,25.59189977,1,8,15,0,0,3,0,1,415,2,27
524,55,4.540008691,5,189,11,0,0,2,2,3,3160,1,3
333,3,18.30096155,5,226,58,0,1,3,1,2,3739,0,8
542,16,14.54806761,5,42,20,1,0,5,1,2,3845,0,35
201,95,31.45707661,0,69,14,1,1,5,4,4,93,1,83
736,55,85.00674984,2,12,53,0,1,5,0,4,607,1,6
406,44,6.825009645,4,161,23,0,0,4,4,1,2544,2,61
751,18,97.42491956,0,89,26,0,0,3,1,3,1698,2,54
813,12,113.4568778,4,184,42,0,0,4,4,1,2815,1,74
435,12,87.40695227,5,9,38,1,1,4,0,3,2259,0,58
334,74,20.96699816,3,126,50,1,1,1,1,3,2819,0,45
676,78,107.0384235,0,141,60,0,0,5,2,2,586,0,33
211,81,106.175929,0,185,56,1,0,4,1,1,2724,1,21
275,1,115.9186879,5,203,26,1,0,2,3,3,594,0,23
253,67,97.21915548,5,63,23,1,1,5,4,2,4219,2,74
904,48,1.980547149,5,238,24,0,1,3,3,3,634,0,94
136,57,28.35616604,3,207,42,0,0,3,0,0,1139,1,15
786,72,29.30074391,5,185,15,1,1,3,4,0,400,2,37
21,38,29.19925795,3,185,13,1,1,2,4,0,823,1,54
721,16,113.1791124,0,119,45,1,1,3,0,3,4885,2,90
272,96,31.95118184,5,114,16,1,0,1,2,2,289,2,51
970,29,105.4195852,3,38,65,1,1,4,2,2,4296,2,55
20,86,87.78895168,2,139,46,1,1,4,4,3,3803,2,59
746,81,69.51634359,3,220,21,0,1,2,3,4,406,0,45
523,96,23.29708015,5,184,37,1,1,2,0,2,3354,0,11
228,79,95.18555369,0,16,11,0,0,4,3,4,104,0,59
861,23,105.5342483,4,99,15,0,1,4,0,1,4445,0,9
97,75,73.52791271,4,178,65,0,1,3,2,4,1715,0,93
882,25,40.07742573,4,75,49,1,1,2,3,2,3395,1,2
789,58,53.69233831,2,179,26,1,0,3,3,0,4467,2,82
31,80,100.3078914,2,198,36,1,1,5,3,1,1191,0,3
713,38,19.76202619,3,190,26,0,1,5,4,2,2652,1,10
190,53,17.15608705,4,165,48,1,0,5,3,1,3388,1,74
685,78,3.729779227,0,189,51,1,1,2,4,1,4945,0,73
796,61,26.60750741,2,79,30,0,1,2,3,0,2396,1,76
548,59,76.22878285,0,199,15,1,1,4,1,1,4374,0,65
606,82,21.32699085,4,181,25,1,0,3,4,3,2435,2,47
703,31,68.8069248,3,105,46,1,0,5,0,0,2770,1,61
880,83,94.18269484,0,184,59,1,1,5,1,0,3894,0,7
274,47,9.032282922,2,216,38,0,1,3,4,2,4143,2,94
754,14,91.17301958,3,40,40,1,1,4,1,2,3108,1,23
19,13,85.83142767,5,154,14,1,1,3,1,0,4715,1,86
445,24,54.03517475,3,118,27,1,1,2,2,2,524,2,91
743,38,2.433683497,5,133,43,1,1,2,0,1,547,0,20
849,70,23.12373939,3,109,31,0,1,3,4,0,972,1,13
380,38,26.95544759,5,96,11,0,0,3,2,0,576,0,76
518,94,79.05656512,4,167,67,1,1,3,4,1,4864,2,39
152,100,76.33017689,2,57,38,1,1,5,0,1,5039,1,94
604,88,66.03047699,2,103,25,1,0,3,3,3,4658,1,57
155,76,91.22768252,0,95,23,1,0,2,2,3,342,2,6
628,4,73.062893,4,88,13,1,1,3,3,0,3213,1,91
524,15,99.85279952,1,242,10,1,1,1,4,0,413,2,90
699,8,90.9596469,1,220,14,0,1,3,3,2,4901,1,79
363,44,117.8953103,1,7,17,1,0,4,1,0,976,1,8
966,82,91.80071672,1,63,46,0,0,5,4,3,3933,2,98
370,31,112.1308442,3,51,26,1,1,5,3,1,3335,2,30
575,67,52.04422408,5,72,16,0,1,1,0,2,3198,0,31
876,84,88.14298154,2,29,26,0,1,1,3,2,2722,1,51
588,10,52.95936005,0,163,61,0,1,4,0,3,2561,0,13
597,2,76.66576416,1,93,26,1,0,1,0,1,2669,1,63
632,35,62.94274392,2,158,67,1,0,4,1,0,3414,0,2
889,52,35.263626,2,184,13,0,1,4,3,2,2188,0,66
654,6,61.5356746,5,80,54,0,1,5,1,4,294,0,94
444,69,24.69903168,1,241,24,1,1,4,3,1,4138,1,91
269,72,98.02674953,5,143,23,0,0,4,0,4,4866,1,78
90,7,53.19923859,5,148,65,0,0,4,2,1,2492,1,7
677,24,118.7918395,5,48,51,1,1,3,3,2,3109,0,14
664,5,63.1264369,1,1,56,1,0,5,0,4,876,0,28
722,96,32.16243294,4,220,43,0,1,1,0,1,2275,2,32
351,79,73.22662994,0,242,55,1,1,4,4,1,544,0,23
501,30,21.27071484,0,44,44,1,0,5,4,4,1678,1,32
85,8,110.350777,4,67,59,0,1,3,2,0,4118,0,21
591,36,81.10193504,3,86,31,0,0,2,3,3,883,2,9
595,31,16.61839766,5,157,21,1,1,5,3,2,219,0,1
511,36,40.80316417,4,110,24,0,1,1,2,4,3386,0,30
939,58,68.85875314,2,19,57,1,0,3,1,0,6,1,79
279,71,115.5461917,2,185,20,0,1,5,3,4,3638,2,69
793,15,13.71320877,4,233,40,1,0,3,2,1,184,0,16
198,21,119.1112578,4,193,34,0,1,1,3,4,3002,1,22
491,50,42.69496886,5,123,22,0,0,3,0,1,2817,0,80
892,10,4.647553187,1,214,52,1,1,5,3,2,3669,0,8
925,1,30.3032539,0,89,56,0,1,3,4,3,251,0,41
788,25,58.92252715,1,24,67,0,1,4,1,0,4902,1,26
791,59,70.33624682,5,126,15,1,1,5,2,4,3497,2,7
85,75,86.2272249,0,118,51,1,0,5,4,1,2267,0,77
796,33,115.4043213,1,14,64,1,0,4,2,0,2080,0,100
745,21,82.89631822,0,229,65,0,0,3,2,4,3361,1,85
945,80,60.03127672,2,103,54,1,0,1,3,2,921,1,58
364,34,3.267106777,4,37,11,1,0,1,0,0,4381,1,74
371,7,19.47371149,4,173,61,1,0,2,1,3,100,2,94
148,87,2.178271728,1,136,22,1,0,2,2,1,4802,0,78
527,100,118.0930721,5,35,37,1,0,5,2,0,2377,1,61
109,78,11.82262261,5,136,58,0,0,2,0,0,3603,0,18
870,61,28.34803799,4,21,60,1,1,1,2,0,3828,1,83
140,63,15.86262075,4,180,58,1,0,4,4,3,1237,1,52
433,58,32.06529276,2,184,36,0,0,4,3,2,1628,0,56
492,31,103.5506641,0,206,33,0,0,2,0,3,2807,0,42
296,60,78.30743922,4,93,35,1,0,4,2,3,4037,1,68
350,25,97.79390962,4,146,20,0,1,3,0,3,3113,0,68
366,76,6.249084496,1,240,14,0,1,5,2,4,4468,2,27
618,37,112.6989923,1,120,68,0,1,1,0,0,2498,1,22
383,34,66.96044492,0,148,30,0,0,5,2,4,263,1,99
551,66,28.80795131,2,211,31,0,0,1,0,3,3521,1,5
73,78,114.4707036,4,64,52,1,1,4,3,3,5020,0,42
869,97,100.5971101,4,92,63,0,0,5,3,2,993,2,60
66,60,40.75805003,3,238,70,1,0,1,1,2,3397,0,45
296,63,75.18960908,2,119,12,0,1,4,1,2,3605,0,5
761,94,44.29239475,0,76,23,1,1,2,0,1,570,2,68
620,59,77.33626682,0,63,40,0,1,2,3,3,2967,2,88
660,45,52.35850015,4,217,13,0,1,2,3,2,1539,2,53
804,95,72.37070646,2,189,39,1,0,3,4,2,3283,1,95
770,28,40.34144849,0,219,65,0,1,5,4,0,5063,2,57
403,14,72.83573146,4,208,16,0,0,2,0,1,1194,2,37
280,46,67.3757029,0,199,40,1,0,4,1,3,4781,0,62
616,88,49.44664754,0,5,18,0,0,1,3,1,1155,2,56
727,16,40.1219949,0,226,29,1,0,4,3,4,3241,0,78
130,29,76.78087735,1,131,53,0,0,5,4,1,2803,1,13
506,39,90.50045997,3,70,36,1,1,3,0,3,1445,1,65
557,10,72.03768329,2,51,42,1,0,5,3,2,1480,2,80
549,3,2.251638947,4,17,30,0,0,1,2,1,2367,0,99
848,12,67.72825248,2,122,65,1,0,4,3,4,2926,2,68
157,25,106.4484907,0,83,10,1,0,5,4,4,186,2,49
198,60,18.00964158,5,222,20,0,1,3,2,2,4925,1,11
102,2,0.758933928,3,182,50,1,0,5,3,4,2601,2,68
884,91,40.24129471,5,115,39,0,0,4,1,2,1147,2,31
111,83,69.46297341,2,81,36,1,1,1,4,2,584,0,46
240,31,19.70367917,4,226,33,0,1,4,4,1,2464,0,11
941,93,95.62654053,2,211,27,0,1,2,2,1,3349,2,65
335,19,94.70460119,0,63,61,0,0,5,2,3,16,2,66
539,48,39.19438525,4,53,13,1,0,3,4,0,947,1,14
995,8,77.19405476,1,99,28,0,1,5,1,0,3438,1,16
903,88,44.18607311,1,131,39,0,1,5,2,4,2243,0,82
742,90,95.3060371,0,11,14,1,0,3,0,0,1406,2,60
32,72,103.6219002,2,241,28,1,1,2,3,3,3879,2,79
203,98,113.7545154,3,80,22,0,1,1,4,1,2638,1,31
702,74,7.290596398,4,238,23,0,0,5,1,3,163,2,94
568,19,26.86142123,4,78,66,0,1,3,2,2,4771,0,71
786,79,22.14099001,4,148,26,0,0,1,0,4,1624,2,60
162,64,64.7055811,1,59,58,1,1,3,3,3,3150,1,77
161,80,43.47678228,3,7,31,0,1,3,0,4,808,1,70
469,57,74.91062408,3,28,59,0,1,2,0,1,3380,1,4
511,79,57.22348362,3,99,49,1,1,2,2,1,3514,1,64
497,90,98.46351253,5,125,34,0,0,5,0,1,3107,2,38
594,18,50.02300544,2,101,62,0,0,2,1,1,4459,2,67
199,36,97.84470489,3,130,43,1,0,1,4,0,4603,0,84
92,28,99.51974578,5,139,60,0,0,3,0,2,1737,1,59
928,68,43.44579731,2,19,17,1,1,2,0,0,3408,1,11
358,40,39.68194209,1,25,32,1,1,3,1,0,1845,2,87
986,63,17.84204034,0,79,48,0,1,5,2,1,1151,2,44
587,61,99.71539548,2,163,66,0,1,2,2,2,2995,1,32
947,98,7.068217257,2,49,23,0,1,5,0,2,4789,0,96
815,56,19.50910355,3,181,70,0,1,2,1,3,1272,0,72
410,86,45.96799471,5,109,25,1,1,3,1,1,4128,2,37
440,17,66.05875947,0,189,57,1,1,4,4,3,56,1,8
630,27,107.3113667,2,28,34,0,1,4,3,0,3369,1,58
859,8,49.79126981,1,117,43,1,1,1,0,3,4124,1,88
441,84,26.16425196,4,108,54,0,1,5,1,2,3277,2,44
425,46,96.38925094,2,96,64,1,1,4,0,4,3529,0,29
287,27,74.07359233,4,76,32,0,1,4,2,3,3949,1,26
271,52,28.4517546,2,135,12,0,0,5,3,4,1656,1,37
49,16,58.55864343,3,68,22,1,0,2,2,4,2419,1,28
119,57,119.2222278,2,229,30,1,1,3,0,0,675,1,43
114,71,61.65767792,5,151,65,0,0,3,2,2,1024,0,36
368,82,11.36922257,5,96,23,1,1,4,1,3,1836,0,51
737,98,9.293935328,0,233,13,0,1,2,3,1,3835,0,66
667,37,46.8673474,0,85,62,0,1,4,1,3,2727,1,36
894,12,75.53733146,0,184,11,1,0,1,0,4,1554,0,1
428,23,80.74706681,0,204,51,0,0,3,2,1,4329,0,32
549,55,113.5762725,0,227,14,0,1,3,1,0,2229,1,10
999,97,115.8679861,1,163,34,1,1,3,1,1,2172,0,62
766,58,90.15510367,5,163,32,1,0,4,1,0,1018,1,73
669,46,87.28811073,3,51,22,0,0,1,3,3,1656,0,15
283,37,79.69281631,4,49,42,0,0,2,0,2,4695,2,14
504,10,39.29126188,3,46,68,1,0,1,2,0,1679,1,6
857,25,97.28232898,2,19,24,0,0,2,1,2,3700,2,22
165,9,59.18174305,4,15,46,0,1,4,1,0,3707,1,91
75,65,109.2922795,1,127,19,1,0,3,3,2,326,1,37
829,41,52.45629359,4,146,47,1,0,2,3,4,1759,1,7
947,19,113.8102578,4,207,10,1,1,1,2,2,4813,0,19
211,12,104.6461101,4,198,43,0,0,1,0,1,3194,1,86
708,79,77.85386919,5,88,38,0,0,5,2,0,403,2,73
176,97,98.67163193,5,43,25,0,0,5,1,2,4102,2,90
621,2,103.7500175,3,232,27,1,1,4,3,4,4794,1,27
492,82,34.87032457,5,132,49,0,0,3,0,4,3674,0,11
892,66,21.0429534,4,184,29,1,1,5,3,2,4660,2,10
689,37,91.48639619,4,23,56,1,0,5,1,1,269,2,7
177,40,6.369475926,3,34,33,0,1,1,4,3,2364,2,29
216,34,1.153540345,1,61,25,1,1,1,2,2,1732,1,14
180,14,21.23178654,5,138,64,0,0,1,2,4,3385,1,59
811,5,14.07986593,3,140,13,1,1,3,0,1,3644,2,20
491,26,84.0409319,5,81,14,0,1,4,4,2,710,2,34
294,60,73.51036409,4,96,66,0,1,1,2,1,1384,1,18
221,57,98.234882,0,204,31,1,1,4,2,0,3663,2,74
779,33,73.47782881,4,120,27,1,0,4,0,1,5106,0,80
437,48,111.2666268,0,55,23,0,1,4,1,1,3723,2,12
209,89,3.395329318,1,6,13,1,0,4,3,4,3376,1,68
517,89,22.09005556,3,36,34,0,1,1,1,0,2829,1,39
512,83,92.9018812,0,189,24,1,0,3,1,1,4163,2,58
201,61,84.24109656,5,170,70,1,1,4,0,3,1682,1,65
969,96,23.78842948,0,176,54,0,0,1,1,2,3557,1,29
918,57,69.2356218,4,94,24,0,0,5,1,4,1587,2,31
991,49,86.37341433,0,44,21,1,1,5,4,0,938,1,76
526,45,100.7827189,2,30,65,1,0,1,2,4,3363,0,69
152,93,68.6202536,4,6,38,1,0,5,3,0,3769,1,96
449,68,82.76426789,2,49,13,1,0,2,3,1,1340,1,96
178,27,72.29486022,3,177,67,1,1,3,0,2,5077,2,92
580,67,72.67697968,3,91,56,0,1,1,1,4,4503,0,40
867,18,88.39664635,0,26,19,1,0,5,1,0,3577,1,50
222,19,99.39364222,2,14,64,0,1,1,3,4,4310,0,87
593,28,32.70144828,2,87,15,1,1,2,3,0,661,0,88
367,25,16.19565538,0,40,12,0,1,2,3,0,4950,2,34
390,56,61.08262918,4,224,51,1,1,1,1,1,2238,2,91
72,32,111.1813357,4,231,25,0,1,5,2,3,3952,1,27
263,16,6.362074023,0,43,36,0,0,1,0,3,2592,0,47
929,3,98.04156141,1,117,67,0,1,1,2,0,4528,2,86
249,49,31.92545455,0,32,47,1,1,2,4,1,123,1,83
989,90,116.5729782,0,19,33,0,0,2,1,3,235,1,28
561,35,79.3534931,5,211,24,1,1,3,3,4,803,1,8
707,75,74.13466009,4,198,23,0,1,3,4,1,2209,1,51
870,74,12.63439891,0,193,59,0,1,3,0,3,1767,2,52
257,7,19.44928741,4,95,50,1,1,2,3,0,4877,1,9
395,90,11.41773646,1,143,35,1,0,4,2,4,2569,0,91
168,16,119.5102393,4,98,57,0,1,2,3,3,4456,2,66
517,62,119.7987886,3,129,64,0,1,5,2,1,1023,2,32
390,2,91.06874989,2,195,11,0,0,2,4,4,2635,1,42
768,35,91.3006108,3,41,11,1,0,3,1,4,1302,0,67
200,88,27.63323734,3,233,23,1,0,1,0,4,194,1,96
399,91,68.67658007,4,195,40,0,0,4,1,3,0,1,25
656,29,76.0736257,3,139,36,1,1,2,2,0,4488,1,73
681,48,13.90226538,1,235,50,0,1,5,3,4,2020,2,100
984,46,113.4359782,2,55,37,0,0,4,2,0,1924,1,69
125,43,93.44099608,0,219,63,1,0,2,0,0,4500,1,63
918,83,115.8988893,3,65,57,0,0,4,2,1,2788,1,42
826,16,34.30061562,1,167,36,0,1,2,0,0,599,2,63
401,98,85.42136478,1,206,69,1,0,2,0,4,3813,0,95
282,63,101.4257499,0,193,64,0,1,2,3,1,2641,0,15
796,45,93.92358081,1,68,22,1,1,2,1,2,2120,1,58
798,71,78.91707543,2,10,49,0,0,4,4,4,2007,2,61
472,92,94.16747255,2,67,37,0,0,4,0,3,3261,2,26
915,26,78.35272619,4,104,63,1,0,3,2,4,4543,0,72
128,18,29.52108149,2,234,31,0,0,2,1,3,5082,2,5
349,53,88.18243155,4,153,24,0,1,1,3,0,4410,2,14
904,100,20.14710233,5,109,58,1,0,4,3,2,4983,2,54
77,47,81.48820631,1,52,54,0,1,4,3,0,162,2,44
54,25,21.85974429,0,216,52,1,0,2,1,3,1035,0,29
906,61,87.02868334,2,90,36,1,0,3,2,3,4112,0,74
321,65,87.18913013,1,213,21,1,0,3,0,4,1292,1,4
996,71,82.0077469,1,134,64,0,0,3,3,0,98,1,80
211,31,28.41712379,1,117,27,1,1,2,1,3,1087,0,90
282,63,94.52493127,1,128,16,0,0,5,2,0,3602,1,96
214,64,12.24917703,3,204,23,0,1,5,3,3,2288,0,100
749,80,66.7487042,1,32,40,0,1,5,4,0,1839,2,60
41,92,31.5367201,0,119,18,0,1,4,0,0,4305,0,15
854,70,100.3840687,4,86,32,0,0,2,3,2,4386,0,30
432,62,17.68872011,0,23,39,1,1,1,0,4,3887,1,12
242,88,3.285560615,5,148,16,0,1,2,1,0,399,2,68
573,13,114.4071624,5,124,45,0,1,3,0,2,2867,1,6
561,86,41.5445599,5,19,10,0,0,3,4,0,1645,0,52
590,39,0.167484491,3,93,44,1,1,1,3,3,874,1,39
682,82,32.40719643,2,5,13,0,0,2,0,1,4955,1,61
507,75,69.21250207,0,207,23,1,0,5,3,0,3687,2,7
80,98,45.51963349,5,14,56,0,0,5,2,4,908,0,44
822,48,103.28045,3,86,25,1,0,2,3,4,852,0,44
775,41,57.432496,4,78,20,0,0,1,4,1,403,1,31
691,28,60.73115129,2,138,19,0,0,3,1,1,2574,1,33
66,72,38.13277545,0,226,58,0,0,5,4,4,1287,2,76
898,31,33.45386554,3,240,63,0,1,2,0,4,3773,0,86
197,12,17.18246658,0,166,23,0,1,3,4,1,447,2,51
375,82,74.80368795,0,164,12,0,0,2,4,3,1469,1,62
778,45,66.24049467,2,7,39,0,1,2,0,4,2212,1,98
472,9,44.13677863,5,153,13,0,0,4,2,1,4951,2,47
186,95,10.06623137,3,63,18,1,0,3,4,0,3352,1,88
50,42,76.27594475,3,39,38,0,0,3,1,4,489,0,66
776,17,13.57923276,2,32,22,1,1,4,1,1,5010,0,46
189,57,40.41210451,3,99,55,0,1,2,3,3,2680,2,66
168,66,88.89861712,4,50,70,0,0,5,1,2,4453,1,20
67,24,15.19644849,5,161,28,0,0,1,0,4,3020,1,49
731,85,8.226519281,2,119,42,1,0,4,1,2,3096,2,32
898,56,1.901335399,1,225,52,1,1,3,2,4,2375,0,10
687,37,52.24423933,1,145,30,0,1,3,4,2,62,0,30
521,5,27.78302806,0,17,23,0,0,5,3,2,4434,2,15
168,81,75.7466029,3,158,59,1,1,4,4,1,282,2,12
192,89,116.3065742,4,3,67,1,0,1,3,4,4269,2,86
756,72,9.894980781,1,9,63,0,1,3,2,1,355,0,99
245,34,16.98771387,2,98,64,0,1,1,4,2,3610,2,35
577,69,103.6993084,2,178,66,1,1,1,2,3,3859,1,25
760,85,40.61599564,1,199,51,0,0,1,4,0,3239,1,49
203,27,33.53929168,2,228,46,1,0,5,1,1,2630,2,78
558,62,30.56782434,5,199,68,0,1,3,0,0,2597,1,93
1,15,11.09411916,4,35,32,1,1,1,2,4,2702,0,57
882,89,3.426243039,2,162,22,1,1,5,3,4,5142,2,27
203,16,50.79308765,4,165,10,1,0,1,1,1,3119,1,89
886,8,105.1068074,3,19,13,1,1,1,0,4,688,0,50
273,75,25.64834262,1,226,38,1,1,4,0,0,2679,1,71
71,83,48.37110632,0,38,70,0,1,3,1,1,4190,1,49
244,39,71.36797897,1,185,45,0,0,3,2,4,4232,2,44
284,55,98.70550463,4,4,12,0,0,5,4,4,2540,1,3
226,10,23.16296142,1,209,69,0,1,4,3,3,1119,0,80
153,6,69.58808513,1,196,37,1,0,4,4,3,4406,1,90
986,5,28.74168931,2,200,65,1,0,1,3,1,2566,1,51
494,11,62.24602742,5,235,45,1,1,5,1,4,596,1,11
89,23,95.12546657,1,232,21,0,1,5,2,2,2750,0,83
662,66,78.17794794,5,105,52,0,1,1,3,3,2032,2,10
844,22,26.59330367,3,231,61,0,0,5,4,3,2508,1,36
6,29,34.64492477,1,202,41,1,1,1,4,4,2466,1,81
139,61,97.86302404,0,127,24,1,0,3,1,1,1527,2,75
68,32,46.9372558,5,34,10,1,0,1,2,4,4579,1,3
973,98,79.89984176,2,202,43,0,1,3,0,3,2155,2,4
677,62,39.91076755,2,19,51,1,0,3,3,0,3625,2,48
